id,kode_pohon,nama_latin,nama_lokal,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
350,MD0618,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,34,30,Hutan Desa Muara Dua,gambut,-,1.0392625,101.9894864,36.59474989,0.05,-,-,-,Roni,2021-10-04 11:08:00.000+07:00," Rp50,000 ",1935.07,-,Chave (2005),media/MD350.jpg,media/1633314248822.jpg,media/1633314286166.jpg,media/1633314316377.jpg,adopsipohonriau/350
351,MD0619,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,13,9,Hutan Desa Muara Dua,gambut,-,1.0392602,101.9894652,33.64110562,0.05,-,-,-,Roni,2021-10-04 11:11:00.000+07:00," Rp50,000 ",169.95,-,Chave (2005),media/MD351.jpg,media/1633314497696.jpg,media/1633314515545.jpg,media/1633314534018.jpg,adopsipohonriau/351
352,MD0615,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,23,17,Hutan Desa Muara Dua,gambut,-,1.0392961,101.9894057,33.69491249,0.05,-,-,-,Roni,2021-10-04 11:14:00.000+07:00," Rp50,000 ",658.56,-,Chave (2005),media/MD352.jpg,media/1633314707105.jpg,media/1633314720738.jpg,media/1633314754848.jpg,adopsipohonriau/352
353,MD0616,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,42,31,Hutan Desa Muara Dua,gambut,-,1.0392335,101.9893363,35.5034396,0.05,-,-,-,Roni,2021-10-04 11:18:00.000+07:00," Rp200,000 ",3948.22,-,Chave (2005),media/MD353.jpg,media/1633314975193.jpg,media/1633315004749.jpg,media/1633315025710.jpg,adopsipohonriau/353
354,MD0617,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,24,16,Hutan Desa Muara Dua,gambut,-,1.0392953,101.989251,14.97947877,0.05,-,-,-,Roni,2021-10-04 11:22:00.000+07:00," Rp50,000 ",694.45,-,Chave (2005),media/MD354.jpg,media/1633315236903.jpg,media/1633315259465.jpg,media/1633315289520.jpg,adopsipohonriau/354
356,MD0645,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,15,10,Hutan Desa Muara Dua,gambut,-,1.0391498,101.9893029,12.47208881,0.05,-,-,-,Roni,2021-10-04 11:31:00.000+07:00," Rp50,000 ",214.22,-,Chave (2005),media/MD356.jpg,media/1633315474945.jpg,media/1633315503034.jpg,media/1633315522431.jpg,adopsipohonriau/356
357,MD0641,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,19,13,Hutan Desa Muara Dua,gambut,-,1.039169,101.9892607,14.92959069,0.05,-,-,-,Roni,2021-10-04 11:36:00.000+07:00," Rp50,000 ",363.11,-,Chave (2005),media/MD357.jpg,media/1633315710033.jpg,media/1633315732596.jpg,media/1633315753182.jpg,adopsipohonriau/357
358,MD0643,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,14,11,Hutan Desa Muara Dua,gambut,-,1.0391893,101.9893534,31.0295138,0.05,-,-,-,Roni,2021-10-04 11:41:00.000+07:00," Rp50,000 ",168.23,-,Chave (2005),media/MD358.jpg,media/1633315911563.jpg,media/1633315933827.jpg,media/1633315951426.jpg,adopsipohonriau/358
359,MD0596,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,30,27,Hutan Desa Muara Dua,gambut,-,1.0394468,101.989418,31.98471685,0.05,-,-,-,Roni,2021-10-04 10:45:00.000+07:00," Rp50,000 ",1737.55,-,Chave (2005),media/MD359.jpg,media/1633316125185.jpg,media/1633316153129.jpg,media/1633316194103.jpg,adopsipohonriau/359
361,MD0639,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,24,15,Hutan Desa Muara Dua,gambut,-,1.0391995,101.9892277,39.60011774,0.05,-,-,-,Roni,2021-10-04 11:55:00.000+07:00," Rp50,000 ",796.46,-,Chave (2005),media/MD361.jpg,media/1633316405521.jpg,media/1633316435462.jpg,media/1633316456786.jpg,adopsipohonriau/361
362,MD0636,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,15,20,Hutan Desa Muara Dua,gambut,-,1.03894,101.9894566,0.38595065,0.05,-,-,-,Roni,2021-10-04 12:54:00.000+07:00," Rp50,000 ",348.53,-,Chave (2005),media/MD362.jpg,media/1633316643473.jpg,media/1633316668125.jpg,media/1633316695958.jpg,adopsipohonriau/362
363,MD0640,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,11,17,Hutan Desa Muara Dua,gambut,-,1.0390209,101.9895431,1.421407653,0.05,-,-,-,Roni,2021-10-04 12:58:00.000+07:00," Rp50,000 ",196.27,-,Chave (2005),media/MD363.jpg,media/1633316909290.jpg,media/1633316927442.jpg,media/1633316949949.jpg,adopsipohonriau/363
364,MD0595,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,27,18,Hutan Desa Muara Dua,gambut,-,1.0394534,101.9895297,32.32462068,0.05,-,-,-,Roni,2021-10-04 10:48:00.000+07:00," Rp50,000 ",1197.56,-,Chave (2005),media/MD364.jpg,media/1633317296745.jpg,media/1633317339881.jpg,media/1633317396085.jpg,adopsipohonriau/364
365,MD0642,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,10,10,Hutan Desa Muara Dua,gambut,-,1.0388338,101.9893394,0.998046046,0.05,-,-,-,Roni,2021-10-04 13:02:00.000+07:00," Rp50,000 ",79.48,-,Chave (2005),media/MD365.jpg,media/1633319967259.jpg,media/1633319984827.jpg,media/1633320002925.jpg,adopsipohonriau/365
366,MD0647,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,10,9,Hutan Desa Muara Dua,gambut,-,1.0391739,101.9891955,-1.449318158,0.05,-,-,-,Roni,2021-10-04 13:06:00.000+07:00," Rp50,000 ",87.51,-,Chave (2005),media/MD366.jpg,media/1633320158584.jpg,media/1633320174804.jpg,media/1633320191502.jpg,adopsipohonriau/366
367,MD0652,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,16,13,Hutan Desa Muara Dua,gambut,-,1.0390417,101.9894705,-0.489383579,0.05,-,-,-,Roni,2021-10-04 13:11:00.000+07:00," Rp50,000 ",256.98,-,Chave (2005),media/MD367.jpg,media/1633320444212.jpg,media/1633320464658.jpg,media/1633320481752.jpg,adopsipohonriau/367
368,MD0656,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,19,20,Hutan Desa Muara Dua,gambut,-,1.0390388,101.9892419,-0.946170512,0.05,-,-,-,Roni,2021-10-04 13:15:00.000+07:00," Rp50,000 ",552.88,-,Chave (2005),media/MD368.jpg,media/1633320618619.jpg,media/1633320638697.jpg,media/1633320652711.jpg,adopsipohonriau/368
369,MD0657,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,25,30,Hutan Desa Muara Dua,gambut,-,1.0390756,101.9889599,-1.773259371,0.05,-,-,-,Roni,2021-10-04 13:22:00.000+07:00," Rp50,000 ",1388.99,-,Chave (2005),media/MD369.jpg,media/1633320841906.jpg,media/1633320876662.jpg,media/1633320889190.jpg,adopsipohonriau/369
370,MD0658,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,17,20,Hutan Desa Muara Dua,gambut,-,1.039087,101.9889676,-0.910528108,0.05,-,-,-,Roni,2021-10-04 13:27:00.000+07:00," Rp50,000 ",440.44,-,Chave (2005),media/MD370.jpg,media/1633321039699.jpg,media/1633321079247.jpg,media/1633321094870.jpg,adopsipohonriau/370
371,MD0659,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,21,23,Hutan Desa Muara Dua,gambut,-,1.0391002,101.9889402,-3.716296889,0.05,-,-,-,Roni,2021-10-04 13:31:00.000+07:00," Rp50,000 ",762.55,-,Chave (2005),media/MD371.jpg,media/1633321306436.jpg,media/1633321337615.jpg,media/1633321360082.jpg,adopsipohonriau/371
372,MD0668,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,19,21,Hutan Desa Muara Dua,gambut,-,1.0389254,101.9892681,9.107139181,0.05,-,-,-,Roni,2021-10-04 13:38:00.000+07:00," Rp50,000 ",579.85,-,Chave (2005),media/MD372.jpg,media/1633321663122.jpg,media/1633321680854.jpg,media/1633321695449.jpg,adopsipohonriau/372
373,MD0682,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,19,20,Hutan Desa Muara Dua,gambut,-,1.0388989,101.9892795,9.795210085,0.05,-,-,-,Roni,2021-10-04 13:43:00.000+07:00," Rp50,000 ",531.52,-,Chave (2005),media/MD373.jpg,media/1633321844284.jpg,media/1633321868555.jpg,media/1633321882382.jpg,adopsipohonriau/373
374,MD0683,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,14,19,Hutan Desa Muara Dua,gambut,-,1.0389268,101.9892208,8.869059946,0.05,-,-,-,Roni,2021-10-04 13:46:00.000+07:00," Rp50,000 ",286.78,-,Chave (2005),media/MD374.jpg,media/1633322107742.jpg,media/1633322150102.jpg,media/1633322171062.jpg,adopsipohonriau/374
375,MD0676,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,11,11,Hutan Desa Muara Dua,gambut,-,1.0389268,101.9891814,9.406412365,0.05,-,-,-,Roni,2021-10-04 13:51:00.000+07:00," Rp50,000 ",105.06,-,Chave (2005),media/MD375.jpg,media/1633322451333.jpg,media/1633322475391.jpg,media/1633322493034.jpg,adopsipohonriau/375
376,MD0681,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,10,10,Hutan Desa Muara Dua,gambut,-,1.0392491,101.9894027,2.189480586,0.05,-,-,-,Roni,2021-10-04 13:59:00.000+07:00," Rp50,000 ",79.48,-,Chave (2005),media/MD376.jpg,media/1633319074406.jpg,media/1633319102523.jpg,media/1633319121077.jpg,adopsipohonriau/376
377,MD0721,Leguminosae sp.,Kacang Kacang,Pohon Muda,icon/young_tree.svg,-,14,9,Hutan Desa Muara Dua,gambut,-,1.0388157,101.9893258,3.485416892,0.05,-,-,-,Roni,2021-10-04 14:04:00.000+07:00," Rp50,000 ",205,-,Chave (2005),media/MD377.jpg,media/1633322807199.jpg,media/1633322826570.jpg,media/1633322841605.jpg,adopsipohonriau/377
378,MD0688,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,16,12,Hutan Desa Muara Dua,gambut,-,1.0386854,101.9893037,3.698774278,0.05,-,-,-,Roni,2021-10-04 14:07:00.000+07:00," Rp50,000 ",290.3,-,Chave (2005),media/MD378.jpg,media/1633323282523.jpg,media/1633323308202.jpg,media/1633323322965.jpg,adopsipohonriau/378
379,MD0734,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,10,9,Hutan Desa Muara Dua,gambut,-,1.0387194,101.9896282,31.40601243,0.05,-,-,-,Indra,2021-10-07 10:29:00.000+07:00," Rp50,000 ",71.71,-,Chave (2005),media/MD379.jpg,media/1633326842763.jpg,media/1633326861730.jpg,media/1633326880945.jpg,adopsipohonriau/379
380,MD0735,Leguminosae sp.,Kacang Kacang,Pohon Muda,icon/young_tree.svg,-,13,10,Hutan Desa Muara Dua,gambut,-,1.038662,101.9896043,25.07199544,0.05,-,-,-,Indra,2021-10-07 10:36:00.000+07:00," Rp50,000 ",169.95,-,Chave (2005),media/MD380.jpg,media/1633327076397.jpg,media/1633327100017.jpg,media/1633327119136.jpg,adopsipohonriau/380
381,MD0733,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,15,10,Hutan Desa Muara Dua,gambut,-,1.0387145,101.9895557,13.47657822,0.05,-,-,-,Indra,2021-10-07 10:40:00.000+07:00," Rp50,000 ",177.19,-,Chave (2005),media/MD381.jpg,media/1633319257997.jpg,media/1633319281536.jpg,media/1633319304338.jpg,adopsipohonriau/381
382,MD0732,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,10,8,Hutan Desa Muara Dua,gambut,-,1.0387179,101.9895539,19.59809476,0.05,-,-,-,Indra,2021-10-07 10:44:00.000+07:00," Rp50,000 ",87.51,-,Brown (1997),media/MD382.jpg,media/1633327299753.jpg,media/1633327323993.jpg,media/1633327339277.jpg,adopsipohonriau/382
383,MD0727,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,14,10,Hutan Desa Muara Dua,gambut,-,1.0387862,101.9895218,13.41010547,0.05,-,-,-,Indra,2021-10-07 10:50:00.000+07:00," Rp50,000 ",205,-,Brown (1997),media/MD383.jpg,media/1633327518629.jpg,media/1633327543987.jpg,media/1633327565840.jpg,adopsipohonriau/383
384,MD0728,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,25,18,Hutan Desa Muara Dua,gambut,-,1.0388165,101.9897396,34.18300434,0.05,-,-,-,Indra,2021-10-07 10:55:00.000+07:00," Rp50,000 ",888.88,-,Brown (1997),media/MD384.jpg,media/1633327820871.jpg,media/1633327843258.jpg,media/1633327861881.jpg,adopsipohonriau/384
385,MD0730,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,15,10,Hutan Desa Muara Dua,gambut,-,1.0388352,101.9895425,37.51543682,0.05,-,-,-,Indra,2021-10-07 10:58:00.000+07:00," Rp50,000 ",214.22,-,Chave (2005),media/MD385.jpg,media/1633328076226.jpg,media/1633328098563.jpg,media/1633328116380.jpg,adopsipohonriau/385
386,MD0731,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,23,15,Hutan Desa Muara Dua,gambut,-,1.038805,101.9895711,34.34087183,0.05,-,-,-,Indra,2021-10-07 11:02:00.000+07:00," Rp50,000 ",732.97,-,Chave (2005),media/MD386.jpg,media/1633328534840.jpg,media/1633328470378.jpg,media/1633328563729.jpg,adopsipohonriau/386
387,MD0725,Polyalthia lateriflora,Pisang Pisang,Pohon Muda,icon/young_tree.svg,-,37,30,Hutan Desa Muara Dua,gambut,-,1.0387953,101.9895476,49.85516049,0.05,-,-,-,Indra,2021-10-07 11:06:00.000+07:00," Rp50,000 ",2775.29,-,Chave (2005),media/MD387.jpg,media/1633328787206.jpg,media/1633328815896.jpg,media/1633328846195.jpg,adopsipohonriau/387
388,MD0726,Polyalthia lateriflora,Pisang Pisang,Pohon Muda,icon/young_tree.svg,-,18,15,Hutan Desa Muara Dua,gambut,-,1.0388667,101.9896616,41.90509417,0.05,-,-,-,Indra,2021-10-07 11:11:00.000+07:00," Rp50,000 ",345.67,-,Chave (2005),media/MD388.jpg,media/1633329027455.jpg,media/1633329072268.jpg,media/1633329093244.jpg,adopsipohonriau/388
389,MD0715,Syzygium sp.,Kelat,Pohon Muda,icon/young_tree.svg,-,12,9,Hutan Desa Muara Dua,gambut,-,1.038644,101.9893183,23.53704591,0.05,-,-,-,Indra,2021-10-07 11:16:00.000+07:00," Rp50,000 ",120.69,-,Chave (2005),media/MD389.jpg,media/1633329479162.jpg,media/1633329498308.jpg,media/1633329515470.jpg,adopsipohonriau/389
391,MD0716,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,12,10,Hutan Desa Muara Dua,gambut,-,1.0387997,101.9893316,41.47364326,0.05,-,-,-,Indra,2021-10-07 11:23:00.000+07:00," Rp50,000 ",138.8,-,Brown (1997),media/MD391.jpg,media/1633329754843.jpg,media/1633329771958.jpg,media/1633329787734.jpg,adopsipohonriau/391
392,MD0718,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,28,25,Hutan Desa Muara Dua,gambut,-,1.0387761,101.9894838,26.36980853,0.05,-,-,-,Indra,2021-10-07 11:27:00.000+07:00," Rp50,000 ",1450.41,-,Chave (2005),media/MD392.jpg,media/1633329916593.jpg,media/1633329940690.jpg,media/1633329955228.jpg,adopsipohonriau/392
393,MD0717,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,16,20,Hutan Desa Muara Dua,gambut,-,1.0387674,101.9893771,48.74541854,0.05,-,-,-,Indra,2021-10-07 11:31:00.000+07:00," Rp50,000 ",380.04,-,Chave (2005),media/MD393.jpg,media/1633330272933.jpg,media/1633330290713.jpg,media/1633330310979.jpg,adopsipohonriau/393
394,MD0712,Leguminosae sp.,Kacang Kacang,Pohon Muda,icon/young_tree.svg,-,19,20,Hutan Desa Muara Dua,gambut,-,1.0388247,101.9894129,27.74732446,0.05,-,-,-,Widel,2021-10-07 10:57:00.000+07:00," Rp50,000 ",443.92,-,Chave (2005),media/MD394.jpg,media/1633330684040.jpg,media/1633330706449.jpg,media/1633330780206.jpg,adopsipohonriau/394
395,MD0713,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,11,15,Hutan Desa Muara Dua,gambut,-,1.0385258,101.9893347,-11.91952983,0.05,-,-,-,Widel,2021-10-07 11:00:00.000+07:00," Rp50,000 ",138.12,-,Chave (2005),media/MD395.jpg,media/1633331007097.jpg,media/1633331024456.jpg,media/1633331046122.jpg,adopsipohonriau/395
396,MD0724,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,11,15,Hutan Desa Muara Dua,gambut,-,1.0385555,101.9893187,-13.003076,0.05,-,-,-,Widel,2021-10-07 11:05:00.000+07:00," Rp50,000 ",111.37,-,Brown (1997),media/MD396.jpg,media/1633331223636.jpg,media/1633331243685.jpg,media/1633331266358.jpg,adopsipohonriau/396
397,MD0706,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,22,25,Hutan Desa Muara Dua,gambut,-,1.0385717,101.9892843,-12.12139439,0.05,-,-,-,Widel,2021-10-07 11:11:00.000+07:00," Rp50,000 ",643.26,-,Chave (2005),media/MD397.jpg,media/1633577313783.jpg,media/1633577346304.jpg,media/1633577368339.jpg,adopsipohonriau/397
398,MD0707,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,25,25,Hutan Desa Muara Dua,gambut,-,1.0384879,101.9892839,-10.69129685,0.05,-,-,-,Widel,2021-10-07 11:15:00.000+07:00," Rp50,000 ",1420.03,-,Chave (2005),media/MD398.jpg,media/1633577689574.jpg,media/1633577706449.jpg,media/1633577739646.jpg,adopsipohonriau/398
399,MD0708,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0385624,101.9895332,-12.13745789,0.05,-,-,-,Widel,2021-10-07 11:18:00.000+07:00," Rp50,000 ",505.43,-,Chave (2005),media/MD399.jpg,media/1633577958772.jpg,media/1633577986066.jpg,media/1633578029475.jpg,adopsipohonriau/399
400,MD0709,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0384789,101.989269,-13.60563506,0.05,-,-,-,Widel,2021-10-07 11:22:00.000+07:00," Rp50,000 ",505.43,-,Chave (2005),media/MD400.jpg,media/1633578213644.jpg,media/1633578225956.jpg,media/1633578247487.jpg,adopsipohonriau/400
401,MD0710,Palaquium spp.,Balam Merah,Pohon Muda,icon/young_tree.svg,-,25,22,Hutan Desa Muara Dua,gambut,-,1.038529,101.9893632,-0.609302296,0.05,-,-,-,Widel,2021-10-07 11:27:00.000+07:00," Rp50,000 ",888.88,-,Chave (2005),media/MD401.jpg,media/1633578540313.jpg,media/1633578556331.jpg,media/1633578588259.jpg,adopsipohonriau/401
402,MD0711,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,20,15,Hutan Desa Muara Dua,gambut,-,1.0386069,101.9893875,1.899472668,0.05,-,-,-,Widel,2021-10-07 11:30:00.000+07:00," Rp50,000 ",557.96,-,Chave (2005),media/MD402.jpg,media/1633578841484.jpg,media/1633578858896.jpg,media/1633578882747.jpg,adopsipohonriau/402
403,MD0736,Diospyros siamang,Arang Arang,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0386131,101.9894264,-3.950908064,0.05,-,-,-,Widel,2021-10-07 11:34:00.000+07:00," Rp50,000 ",443.67,-,Chave (2005),media/MD403.jpg,media/1633579070640.jpg,media/1633579091231.jpg,media/1633579118757.jpg,adopsipohonriau/403
404,MD0737,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,20,12,Hutan Desa Muara Dua,gambut,-,1.0385421,101.9895154,-3.540931475,0.05,-,-,-,Widel,2021-10-07 11:36:00.000+07:00," Rp50,000 ",448.77,-,Chave (2005),media/MD404.jpg,media/1633579270063.jpg,media/1633579293089.jpg,media/1633579332039.jpg,adopsipohonriau/404
405,MD0738,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,29,25,Hutan Desa Muara Dua,gambut,-,1.0386145,101.9895936,-3.581571913,0.05,-,-,-,Widel,2021-10-07 11:40:00.000+07:00," Rp50,000 ",1897.23,-,Chave (2005),media/MD405.jpg,media/1633579541112.jpg,media/1633579562107.jpg,media/1633579600791.jpg,adopsipohonriau/405
406,MD0705,Syzygium sp.,Kelat,Pohon Muda,icon/young_tree.svg,-,33,30,Hutan Desa Muara Dua,gambut,-,1.0387134,101.9894401,4.891645587,0.05,-,-,-,Widel,2021-10-07 12:07:00.000+07:00," Rp50,000 ",2815.67,-,Chave (2005),media/MD406.jpg,media/1633579820986.jpg,media/1633579836626.jpg,media/1633579860130.jpg,adopsipohonriau/406
407,MD0704,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,26,25,Hutan Desa Muara Dua,gambut,-,1.0386611,101.9893041,15.55243899,0.05,-,-,-,Widel,2021-10-07 12:10:00.000+07:00," Rp50,000 ",981.61,-,Chave (2005),media/MD407.jpg,media/1633580097009.jpg,media/1633580123569.jpg,media/1633580151780.jpg,adopsipohonriau/407
408,MD0701,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0385704,101.9892353,15.28378074,0.05,-,-,-,Muara Dua,2021-10-07 12:13:00.000+07:00," Rp50,000 ",260.52,-,Chave (2005),media/MD408.jpg,media/1633580344304.jpg,media/1633580365274.jpg,media/1633580390935.jpg,adopsipohonriau/408
409,MD0702,Syzygium sp.,Kelat,Pohon Muda,icon/young_tree.svg,-,28,25,Hutan Desa Muara Dua,gambut,-,1.0386811,101.9892475,13.21730364,0.05,-,-,-,Widel,2021-10-07 12:16:00.000+07:00," Rp50,000 ",1710.07,-,Chave (2005),media/MD409.jpg,media/1633580550161.jpg,media/1633580572167.jpg,media/1633580594558.jpg,adopsipohonriau/409
410,MD0699,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,23,12,Hutan Desa Muara Dua,gambut,-,1.0386601,101.9894194,50.80451173,0.05,-,-,-,Widel,2021-10-07 12:24:00.000+07:00," Rp50,000 ",719.82,-,Chave (2005),media/MD410.jpg,media/1633580801927.jpg,media/1633580819203.jpg,media/1633580841745.jpg,adopsipohonriau/410
411,MD0700,Leguminosae sp.,Kacang Kacang,Pohon Muda,icon/young_tree.svg,-,20,25,Hutan Desa Muara Dua,gambut,-,1.0387152,101.9893365,50.76026516,0.05,-,-,-,Widel,2021-10-07 12:27:00.000+07:00," Rp50,000 ",505.43,-,Chave (2005),media/MD411.jpg,media/1633581042401.jpg,media/1633581064708.jpg,media/1633581087887.jpg,adopsipohonriau/411
412,MD0698,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Desa Muara Dua,gambut,-,1.0385814,101.9894921,51.26696533,0.05,-,-,-,Widel,2021-10-07 12:31:00.000+07:00," Rp50,000 ",505.43,-,Chave (2005),media/MD412.jpg,media/1633576747640.jpg,media/1633576759255.jpg,media/1633579040273.jpg,adopsipohonriau/412
413,MD0703,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,20,26,Hutan Desa Muara Dua,gambut,-,1.0386076,101.9892371,51.94890722,0.05,-,-,-,Widel,2021-10-07 12:36:00.000+07:00," Rp50,000 ",781.4,-,Chave (2005),media/MD413.jpg,media/1633579210147.jpg,media/1633579223722.jpg,media/1633579238268.jpg,adopsipohonriau/413
414,MD0739,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,24,27,Hutan Desa Muara Dua,gambut,-,1.038509,101.9895567,39.00899851,0.05,-,-,-,Widel,2021-10-07 12:47:00.000+07:00," Rp50,000 ",1157.26,-,Chave (2005),media/MD414.jpg,media/1633579465749.jpg,media/1633579486922.jpg,media/1633579502936.jpg,adopsipohonriau/414
415,MD0741,Leguminosae sp.,Kacang Kacang,Pohon Muda,icon/young_tree.svg,-,22,20,Hutan Desa Muara Dua,gambut,-,1.0384621,101.9895982,36.59924317,0.05,-,-,-,Widel,2021-10-07 12:50:00.000+07:00," Rp50,000 ",643.26,-,Chave (2005),media/MD415.jpg,media/1633579826682.jpg,media/1633579884443.jpg,media/1633579903061.jpg,adopsipohonriau/415
416,MD0740,Xylopia fusca ,Jangkang,Pohon Muda,icon/young_tree.svg,-,32,30,Hutan Desa Muara Dua,gambut,-,1.038572,101.9895699,36.38774052,0.05,-,-,-,Widel,2021-10-07 12:53:00.000+07:00," Rp50,000 ",1241.22,-,Chave (2005),media/MD416.jpg,media/1633580083776.jpg,media/1633580098516.jpg,media/1633580108912.jpg,adopsipohonriau/416
417,MD0742,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,21,15,Hutan Desa Muara Dua,gambut,-,1.0384136,101.9895415,36.48793894,0.05,-,-,-,Widel,2021-10-07 12:57:00.000+07:00," Rp50,000 ",502.44,-,Chave (2005),media/MD417.jpg,media/1633580276339.jpg,media/1633580290524.jpg,media/1633580310155.jpg,adopsipohonriau/417
418,MD0744,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,28,25,Hutan Desa Muara Dua,gambut,-,1.0384981,101.9895372,36.21359847,0.05,-,-,-,Widel,2021-10-07 12:59:00.000+07:00," Rp50,000 ",1465.36,-,Chave (2005),media/MD418.jpg,media/1633580528351.jpg,media/1633580546825.jpg,media/1633580558787.jpg,adopsipohonriau/418
419,MD0745,Calophyllum spp.,Bintangor,Pohon Muda,icon/young_tree.svg,-,22,25,Hutan Desa Muara Dua,gambut,-,1.0384121,101.9894875,6.638790525,0.05,-,-,-,Widel,2021-10-07 13:35:00.000+07:00," Rp50,000 ",870.32,-,Chave (2005),media/MD419.jpg,media/1633580786347.jpg,media/1633580805872.jpg,media/1633580818212.jpg,adopsipohonriau/419
420,MD0750,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,10,Hutan Desa Muara Dua,gambut,-,1.0386548,101.9895447,6.55179845,0.05,-,-,-,Widel,2021-10-07 13:38:00.000+07:00," Rp50,000 ",175.38,-,Chave (2005),media/MD420.jpg,media/1633580987311.jpg,media/1633580999948.jpg,media/1633581014564.jpg,adopsipohonriau/420
